state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic,base_km,base_min,base_cameras,avoid_km,avoid_min,avoid_cameras,extra_km,extra_min,cameras_evaded
md,24510130700,24005408100,14,0.0000065732,39.3367186,-76.6317033,39.5321363,-76.6402639,83789.0,4715.0,3516.0,449.0,293.0,26.1378,25.2277,0,26.1378,25.2277,0,0.0,0.0,0
nh,33011001700,33013003001,27,0.0000515391,42.9842321,-71.4387344,43.0756328,-71.4763075,56065.0,2199.0,1416.0,38.0,413.0,13.4568,14.5588,0,13.4568,14.5588,0,0.0,0.0,0
ky,21117066802,21117065400,118,0.0000732406,38.9569423,-84.5138414,39.0196812,-84.5588322,116196.0,4515.0,4011.0,43.0,127.0,14.3873,16.0181,0,14.3873,16.0181,0,0.0,0.0,0
ms,28033070635,28033070310,23,0.0000236249,34.9162197,-89.9646082,34.9472725,-90.006037,130389.0,6904.0,3417.0,2805.0,489.0,8.9751,12.6033,0,8.9751,12.6033,0,0.0,0.0,0
ia,19163012902,19163013705,39,0.0000307920,41.5665866,-90.5326625,41.5582491,-90.4919044,102282.0,6183.0,4777.0,638.0,311.0,5.8119,8.1233,0,5.8119,8.1233,0,0.0,0.0,0
ct,09190020302,09190010600,37,0.0000262585,41.1437844,-73.5805152,41.028509,-73.6263677,250001.0,3315.0,2426.0,320.0,277.0,16.6674,22.5841,0,16.6674,22.5841,0,0.0,0.0,0
hi,15003006815,15003001901,54,0.0000985337,21.3446253,-157.9057209,21.2804481,-157.8349282,76268.0,2788.0,160.0,14.0,173.0,11.843,14.0584,0,11.843,14.0584,0,0.0,0.0,0
ar,05143010113,05143010511,124,0.0001165133,36.0483617,-94.0465117,36.1263878,-94.1745346,82179.0,7748.0,6020.0,177.0,724.0,19.5294,20.6646,0,19.5294,20.6646,0,0.0,0.0,0
ri,44003020603,44003020703,110,0.0002883778,41.6714456,-71.5573907,41.7024269,-71.6055113,89541.0,6509.0,6050.0,1.0,320.0,7.0131,6.993,0,7.0131,6.993,0,0.0,0.0,0
hi,15003009202,15003009707,5,0.0000091235,21.5052158,-158.0070222,21.4638358,-158.1818092,112917.0,2131.0,340.0,0.0,247.0,29.7494,57.4002,0,29.7494,57.4002,0,0.0,0.0,0
ut,49011125307,49011125906,6,0.0000040200,41.1369107,-112.1030532,41.0580119,-111.9383884,110979.0,7964.0,6437.0,49.0,891.0,21.3085,20.4741,0,21.3085,20.4741,0,0.0,0.0,0
wi,55045960700,55045960400,297,0.0001175480,42.5568006,-89.7313346,42.6175195,-89.6663403,75880.0,3567.0,3386.0,0.0,89.0,12.0678,17.3378,0,12.0678,17.3378,0,0.0,0.0,0
ms,28071950304,28071950506,37,0.0000380053,34.3728371,-89.5567595,34.3103611,-89.4918485,51643.0,2264.0,1601.0,452.0,0.0,13.1181,19.1125,0,13.1181,19.1125,0,0.0,0.0,0
ne,31141965302,31141965600,297,0.0003713210,41.445949,-97.3731477,41.4304437,-97.3587068,49639.0,5168.0,4233.0,3.0,898.0,3.1433,4.0896,0,3.1433,4.0896,0,0.0,0.0,0
ms,28127950500,28127950102,13,0.0000133532,31.8738244,-89.7293866,31.940527,-89.72404,40650.0,4190.0,2375.0,1436.0,371.0,8.3386,12.9265,0,8.3386,12.9265,0,0.0,0.0,0
ar,05019953902,05019953602,51,0.0000479208,33.8684061,-93.1589544,34.1993325,-93.0959125,49958.0,3157.0,2161.0,715.0,239.0,45.8339,44.4918,0,45.8339,44.4918,0,0.0,0.0,0
wy,56025001802,56025001200,113,0.0005694216,42.9602084,-107.0539031,42.8556128,-106.3624353,103262.0,2934.0,2644.0,13.0,131.0,68.6368,74.6103,0,68.6368,74.6103,0,0.0,0.0,0
me,23023970700,23023970500,168,0.0003241247,43.7863159,-69.8427537,43.9469906,-69.8458334,95389.0,4142.0,3961.0,59.0,45.0,20.9018,24.8723,0,20.9018,24.8723,0,0.0,0.0,0
md,24019970300,24019970702,86,0.0000403784,38.5679194,-75.9440334,38.5767742,-76.1841561,65473.0,4494.0,3700.0,215.0,360.0,26.6741,31.9618,0,26.6741,31.9618,0,0.0,0.0,0
ks,20173009604,20173009506,4,0.0000036872,37.5121229,-97.4986933,37.7119019,-97.4724385,81125.0,2746.0,2451.0,10.0,80.0,24.1403,24.6506,0,24.1403,24.6506,0,0.0,0.0,0
dc,11001005801,11001010202,25,0.0001257843,38.8975634,-77.0205095,38.8843563,-77.024577,129529.0,1775.0,1043.0,211.0,259.0,2.3108,2.5549,0,2.3108,2.5549,0,0.0,0.0,0
ms,28139950202,28139950300,104,0.0001068258,34.7711293,-89.0239728,34.7344564,-88.9513671,46410.0,2324.0,1546.0,86.0,380.0,12.0557,18.357,0,12.0557,18.357,0,0.0,0.0,0
vt,50007002202,50007001000,158,0.0006978182,44.5490098,-73.1493805,44.471571,-73.2196442,87444.0,4950.0,4325.0,123.0,52.0,12.7607,16.0825,0,12.7607,16.0825,0,0.0,0.0,0
md,24005400600,24510040200,36,0.0000169026,39.279055,-76.7183222,39.2903223,-76.6250565,97438.0,3163.0,1873.0,808.0,152.0,9.3723,11.7643,0,9.3723,11.7643,0,0.0,0.0,0
or,41017001003,41051980000,4,0.0000023800,44.2903948,-121.2195462,45.5616447,-122.7062012,76577.0,5229.0,4872.0,0.0,259.0,235.4696,198.4169,0,235.4696,198.4169,0,0.0,0.0,0
md,24031704502,24031704804,28,0.0000131465,39.0089751,-77.1363213,38.9834063,-77.093526,250001.0,2949.0,2046.0,146.0,298.0,5.7632,7.9481,0,5.7632,7.9481,0,0.0,0.0,0
ks,20091052307,20091052611,15,0.0000138270,39.0050956,-94.7631979,38.9935462,-94.8352591,84261.0,4077.0,3375.0,178.0,157.0,9.1234,8.1921,0,9.1234,8.1921,0,0.0,0.0,0
ar,05007021312,05143010705,31,0.0000291283,36.2219449,-94.4171468,36.1058693,-94.154954,55708.0,4340.0,3292.0,0.0,354.0,41.5515,37.3214,0,41.5515,37.3214,0,0.0,0.0,0
ms,28101050301,28047003307,2,0.0000020543,32.3912847,-89.1504487,30.4542968,-88.9013502,45859.0,3853.0,2285.0,1459.0,21.0,249.2063,195.9637,0,249.2063,195.9637,0,0.0,0.0,0
ms,28117950202,28117950101,29,0.0000297880,34.6048325,-88.6534248,34.6564164,-88.4519792,59537.0,3246.0,2468.0,37.0,45.0,26.7018,27.5909,0,26.7018,27.5909,0,0.0,0.0,0
wv,54033031200,54093965300,3,0.0000057366,39.172477,-80.2741862,39.0571354,-79.5052641,81528.0,2076.0,1983.0,18.0,31.0,111.7535,141.4949,0,111.7535,141.4949,0,0.0,0.0,0
nh,33011012102,33011010302,10,0.0000190886,42.7985465,-71.4077065,42.7609436,-71.5042717,157439.0,3505.0,3295.0,0.0,192.0,11.6652,19.2764,0,11.6652,19.2764,0,0.0,0.0,0
al,01073011500,01073004502,110,0.0000613157,33.727028,-86.9970495,33.5070999,-86.8031333,69364.0,5707.0,5547.0,0.0,37.0,36.7768,33.0584,0,36.7768,33.0584,0,0.0,0.0,0
or,41007951300,41007950500,109,0.0000648540,46.0990511,-123.9199867,46.2010873,-123.9558558,89239.0,2922.0,2567.0,0.0,233.0,12.4848,12.6401,0,12.4848,12.6401,0,0.0,0.0,0
md,24005411410,24005490701,12,0.0000056342,39.4046359,-76.4899154,39.4063886,-76.6260724,111941.0,4841.0,2549.0,459.0,352.0,13.2752,18.9213,0,13.2752,18.9213,0,0.0,0.0,0
ak,02020002601,02020001900,368,0.0014249096,61.1517892,-149.8453937,61.1839061,-149.8805455,88983.0,4703.0,1720.0,187.0,710.0,5.2223,4.6823,0,5.2223,4.6823,0,0.0,0.0,0
or,41043030903,41003010400,8,0.0000047599,44.5146775,-122.9075689,44.383458,-123.3333466,54665.0,6387.0,5672.0,0.0,336.0,56.0223,53.446,0,56.0223,53.446,0,0.0,0.0,0
dc,11001007502,11001002802,12,0.0000603764,38.8568592,-76.9697843,38.9294344,-77.0346327,41044.0,5073.0,45.0,4961.0,0.0,12.3332,13.8476,0,12.3332,13.8476,0,0.0,0.0,0
me,23031030203,23005004002,9,0.0000173638,43.4118925,-70.7739739,43.6716228,-70.4471513,94833.0,3558.0,3194.0,152.0,14.0,48.1109,49.7644,0,48.1109,49.7644,0,0.0,0.0,0
sd,46103010800,46103011001,61,0.0001827918,44.0662208,-103.2388904,44.0692247,-103.2574438,52582.0,3914.0,3216.0,56.0,154.0,4.6625,6.0968,0,4.6625,6.0968,0,0.0,0.0,0
ut,49057202000,49057211202,76,0.0000509195,41.1722803,-111.941248,41.1501671,-111.9469493,134545.0,5167.0,4079.0,45.0,613.0,3.5453,4.3227,0,3.5453,4.3227,0,0.0,0.0,0
vt,50021962300,50021963300,119,0.0005255719,43.7196658,-73.2628207,43.5993166,-72.9769175,83523.0,2549.0,2402.0,7.0,50.0,43.7459,41.0505,0,43.7459,41.0505,0,0.0,0.0,0
wi,55025010905,55025000408,182,0.0000720328,43.0580234,-89.5341228,43.0578771,-89.4854465,117115.0,5625.0,4241.0,124.0,390.0,4.2917,6.0046,0,4.2917,6.0046,0,0.0,0.0,0
wi,55131460101,55131440104,16,0.0000063326,43.2447288,-88.2583269,43.3026831,-88.4041381,128634.0,6385.0,6231.0,5.0,42.0,17.492,18.9753,0,17.492,18.9753,0,0.0,0.0,0
hi,15003002204,15003002701,50,0.0000912349,21.2864683,-157.8257596,21.2978048,-157.8159841,81357.0,1263.0,276.0,0.0,48.0,2.3462,3.9507,0,2.3462,3.9507,0,0.0,0.0,0
nd,38061940300,38015010800,3,0.0000100975,47.9269275,-102.0762006,46.7948726,-100.7662942,58750.0,1605.0,641.0,42.0,53.0,209.9378,141.6533,0,209.9378,141.6533,0,0.0,0.0,0
ks,20173010111,20015020208,26,0.0000239668,37.7678655,-97.2638854,37.7185687,-97.1293826,98190.0,8001.0,5472.0,586.0,1052.0,15.8432,14.657,0,15.8432,14.657,0,0.0,0.0,0
mt,30111001200,30111000200,69,0.0001729657,45.7893269,-108.5623814,45.7950043,-108.4958125,95024.0,3598.0,3140.0,16.0,279.0,6.0012,9.5876,0,6.0012,9.5876,0,0.0,0.0,0
md,24031701426,24031701422,3,0.0000014085,39.1131808,-76.9207785,39.0829685,-76.9437971,128214.0,6429.0,860.0,3084.0,692.0,5.862,6.7697,0,5.862,6.7697,0,0.0,0.0,0
wv,54047954000,54039000900,7,0.0000133855,37.3348269,-81.8353638,38.3514903,-81.6352653,30086.0,1830.0,1753.0,51.0,0.0,182.7585,165.5501,0,182.7585,165.5501,0,0.0,0.0,0
md,24013504100,24005403602,6,0.0000028171,39.5322347,-76.8964892,39.3777775,-76.6642845,115167.0,4963.0,4267.0,15.0,301.0,31.6691,36.2374,0,31.6691,36.2374,0,0.0,0.0,0
me,23019013500,23019000400,18,0.0000347276,44.8397377,-69.1316477,44.8129708,-68.7759028,67431.0,2493.0,2379.0,5.0,35.0,40.1004,33.5551,0,40.1004,33.5551,0,0.0,0.0,0
ri,44007011701,44007011500,45,0.0001179728,41.9089103,-71.4138391,41.953197,-71.469238,73351.0,4849.0,3899.0,67.0,477.0,7.4409,7.7654,0,7.4409,7.7654,0,0.0,0.0,0
ms,28059042202,28059041900,55,0.0000564944,30.3679638,-88.5414919,30.3814623,-88.5414763,41103.0,2969.0,1338.0,1434.0,91.0,2.384,3.7549,0,2.384,3.7549,0,0.0,0.0,0
ky,21111008700,21111004900,179,0.0001111022,38.2380111,-85.6783296,38.2576973,-85.7564281,161406.0,3925.0,3566.0,94.0,107.0,11.7571,9.2273,0,11.7571,9.2273,0,0.0,0.0,0
ri,44009051502,44009050801,19,0.0000498107,41.4757104,-71.4362101,41.3842755,-71.8255428,102857.0,6603.0,6158.0,27.0,286.0,43.6056,38.8321,0,43.6056,38.8321,0,0.0,0.0,0
ms,28049011105,28149950901,4,0.0000041087,32.2204527,-90.2577732,32.3812789,-90.7425303,85197.0,4962.0,501.0,4356.0,35.0,61.194,48.6463,0,61.194,48.6463,0,0.0,0.0,0
hi,15003003501,15003981300,21,0.0000383187,21.3027247,-157.8463046,21.338772,-157.8953648,64271.0,2380.0,347.0,10.0,215.0,7.0505,9.6458,0,7.0505,9.6458,0,0.0,0.0,0
sd,46099010102,46099000701,89,0.0002666962,43.8179833,-96.7098916,43.5453421,-96.727535,86489.0,4526.0,4287.0,0.0,161.0,31.8113,25.992,0,31.8113,25.992,0,0.0,0.0,0
al,01073011210,01073010605,3,0.0000016722,33.6689263,-86.7041592,33.4900483,-86.9157202,52467.0,3449.0,636.0,2288.0,448.0,31.1699,25.8911,0,31.1699,25.8911,0,0.0,0.0,0
nd,38015011001,38015010100,449,0.0015112553,46.8563148,-100.7514734,46.8089077,-100.7866265,71071.0,7051.0,6154.0,31.0,135.0,7.7549,7.9298,0,7.7549,7.9298,0,0.0,0.0,0
ia,19013001701,19013000300,3,0.0000023686,42.5171543,-92.3364861,42.4918108,-92.3591856,31593.0,1790.0,690.0,967.0,108.0,4.6765,6.8766,0,4.6765,6.8766,0,0.0,0.0,0
ks,20045001002,20045000400,28,0.0000258104,38.9308578,-95.1970471,38.9524973,-95.2599857,75716.0,5799.0,3844.0,359.0,564.0,8.047,10.9388,0,8.047,10.9388,0,0.0,0.0,0
nh,33015062500,33015063001,34,0.0000649011,42.9117563,-70.9532803,42.8933146,-70.8913109,146500.0,2956.0,2730.0,3.0,44.0,6.2357,7.2864,0,6.2357,7.2864,0,0.0,0.0,0
ar,05017080100,05017080300,232,0.0002179927,33.14334,-91.3577924,33.3266511,-91.290489,69201.0,3185.0,2228.0,529.0,378.0,29.0068,45.4977,0,29.0068,45.4977,0,0.0,0.0,0
sc,45063020508,45079003100,74,0.0000383622,34.0048827,-81.0987359,34.0078902,-81.0307786,73815.0,2054.0,1829.0,112.0,47.0,7.5415,8.5184,0,7.5415,8.5184,0,0.0,0.0,0
me,23011023001,23005002200,8,0.0000154345,44.5604083,-69.59317,43.694065,-70.2788657,51763.0,4105.0,3801.0,0.0,108.0,121.5062,85.7899,0,121.5062,85.7899,0,0.0,0.0,0
ne,31155968500,31141965302,5,0.0000062512,41.0339469,-96.3911639,41.445949,-97.3731477,83188.0,3582.0,3288.0,0.0,104.0,126.7836,88.3307,0,126.7836,88.3307,0,0.0,0.0,0
ia,19095960100,19103000304,20,0.0000157908,41.7726336,-91.942116,41.6889446,-91.5976119,93064.0,3931.0,3711.0,0.0,72.0,31.4071,26.0294,0,31.4071,26.0294,0,0.0,0.0,0
sc,45029970401,45029970501,21,0.0000108866,33.0054202,-80.7171243,32.9019018,-80.6541359,44159.0,3793.0,2387.0,1317.0,23.0,16.7522,21.309,0,16.7522,21.309,0,0.0,0.0,0
id,16055000501,16055001004,47,0.0000681558,47.7271282,-116.9393771,47.7591504,-116.7997322,56743.0,6796.0,6609.0,13.0,3.0,14.0026,13.6097,0,14.0026,13.6097,0,0.0,0.0,0
hi,15003001202,15003011500,23,0.0000419680,21.2932524,-157.799779,21.3310292,-158.072315,121250.0,3157.0,328.0,0.0,131.0,38.4416,32.7412,0,38.4416,32.7412,0,0.0,0.0,0
ok,40133583400,40121486500,7,0.0000049071,35.2409422,-96.7154568,34.9120436,-95.7595863,43293.0,4073.0,2531.0,137.0,284.0,116.2766,89.8108,0,116.2766,89.8108,0,0.0,0.0,0
mt,30063001303,30029000802,6,0.0000150405,46.8333674,-114.0283836,48.1793434,-114.3555488,54451.0,4369.0,3944.0,9.0,200.0,194.9404,148.2619,0,194.9404,148.2619,0,0.0,0.0,0
al,01089010904,01089002722,8,0.0000044593,34.651764,-86.4603914,34.654154,-86.5262617,158787.0,3778.0,3333.0,13.0,18.0,11.4097,13.439,0,11.4097,13.439,0,0.0,0.0,0
sc,45079011102,45079003100,195,0.0001010895,34.0471853,-80.9686281,34.0078902,-81.0307786,74618.0,3819.0,2965.0,624.0,48.0,8.9818,10.4062,0,8.9818,10.4062,0,0.0,0.0,0
ne,31109000100,31055007474,4,0.0000050010,40.8602484,-96.6229667,41.272011,-96.1296078,48464.0,3365.0,2624.0,59.0,445.0,69.3463,47.2674,0,69.3463,47.2674,0,0.0,0.0,0
al,01103005109,01103000400,102,0.0000568564,34.5494071,-86.9778507,34.6096225,-86.985681,48658.0,4576.0,2098.0,1100.0,1208.0,7.5317,8.8101,0,7.5317,8.8101,0,0.0,0.0,0
al,01069040301,01069040500,51,0.0000284282,31.2531877,-85.413417,31.2200822,-85.4193412,48963.0,3723.0,1947.0,1380.0,144.0,4.8836,6.1417,0,4.8836,6.1417,0,0.0,0.0,0
sd,46099010101,46099000100,308,0.0009229488,43.7542762,-96.6010557,43.5837376,-96.7258222,84297.0,4882.0,4487.0,23.0,32.0,30.2857,26.2664,0,30.2857,26.2664,0,0.0,0.0,0
sc,45091061008,45091061103,19,0.0000098497,35.0473518,-80.9171546,34.9732251,-80.9385811,132428.0,8947.0,5796.0,1095.0,773.0,10.925,11.462,0,10.925,11.462,0,0.0,0.0,0
al,01125010303,01125011600,164,0.0000914161,33.0766046,-87.7330042,33.2062919,-87.5791679,82813.0,3450.0,1738.0,1647.0,42.0,22.501,24.131,0,22.501,24.131,0,0.0,0.0,0
mn,27013171300,27103480501,85,0.0000341010,44.0700922,-93.9327726,44.1720351,-94.0467272,102065.0,3860.0,3590.0,34.0,151.0,18.6415,19.5041,0,18.6415,19.5041,0,0.0,0.0,0
al,01043964500,01043964700,99,0.0000551841,34.2161793,-87.0707282,34.15647,-86.8940569,61699.0,4694.0,4478.0,63.0,116.0,20.5375,20.3256,0,20.5375,20.3256,0,0.0,0.0,0
wv,54099020900,54081000600,3,0.0000057366,38.1263349,-82.3500442,37.7809558,-81.2078386,37872.0,2596.0,2520.0,0.0,0.0,171.2865,167.1085,0,171.2865,167.1085,0,0.0,0.0,0
wi,55025000800,55025010702,39,0.0000154356,43.0680165,-89.4438321,42.9758435,-89.4597727,92763.0,3901.0,3016.0,42.0,163.0,11.3086,15.0347,0,11.3086,15.0347,0,0.0,0.0,0
ne,31055003000,31055001800,100,0.0001250239,41.1981677,-95.9699811,41.2538889,-95.9312563,53354.0,7479.0,2428.0,130.0,4500.0,9.0682,10.5612,0,9.0682,10.5612,0,0.0,0.0,0
sd,46099001901,46099000701,57,0.0001708055,43.5178054,-96.720316,43.5453421,-96.727535,68480.0,2205.0,1884.0,101.0,5.0,3.8978,5.9059,0,3.8978,5.9059,0,0.0,0.0,0
vt,50015953600,50007003101,35,0.0001545800,44.4918064,-72.7126105,44.4519074,-73.0831247,83167.0,5214.0,5023.0,1.0,58.0,52.9106,52.2109,0,52.9106,52.2109,0,0.0,0.0,0
ne,31055006606,31055006703,30,0.0000375072,41.2718768,-96.0472461,41.2572664,-96.0898229,64331.0,2860.0,2372.0,227.0,103.0,5.4311,5.7063,0,5.4311,5.7063,0,0.0,0.0,0
la,22045030602,22045031302,22,0.0000131156,30.0053375,-91.7722664,29.9631121,-91.7596249,72683.0,4871.0,3681.0,1042.0,141.0,8.4606,10.5849,0,8.4606,10.5849,0,0.0,0.0,0
vt,50015953200,50023955600,1,0.0000044166,44.6481239,-72.6888397,44.1125264,-72.8740304,59598.0,3484.0,3196.0,69.0,98.0,75.9986,80.4831,0,75.9986,80.4831,0,0.0,0.0,0
id,16001010371,16001000302,3,0.0000043504,43.6261226,-116.3416766,43.6518985,-116.2435264,105423.0,3680.0,2560.0,0.0,822.0,12.1253,15.7551,0,12.1253,15.7551,0,0.0,0.0,0
nv,32003003653,32003005364,4,0.0000029970,36.2689636,-115.1214237,36.0377928,-115.0583308,102813.0,2327.0,769.0,439.0,919.0,30.0039,29.579,0,30.0039,29.579,0,0.0,0.0,0
ut,49005001202,49005000401,291,0.0001949682,41.6716166,-111.8562404,41.7668838,-111.8197486,100194.0,7160.0,5763.0,18.0,998.0,13.5142,15.507,0,13.5142,15.507,0,0.0,0.0,0
ms,28121020806,28121020301,8,0.0000082174,32.2546259,-89.959592,32.2882351,-90.1204041,92706.0,5598.0,4116.0,1205.0,232.0,17.9655,20.4531,0,17.9655,20.4531,0,0.0,0.0,0
sc,45063020904,45063021034,2,0.0000010368,33.7310064,-81.2106588,33.9579627,-81.1546493,62188.0,2791.0,2141.0,200.0,232.0,31.5073,32.3608,0,31.5073,32.3608,0,0.0,0.0,0
wv,54017965000,54079020500,4,0.0000076488,39.2683045,-80.6588054,38.4862619,-81.7847857,51759.0,4030.0,3788.0,20.0,92.0,194.9362,141.2012,0,194.9362,141.2012,0,0.0,0.0,0
ri,44007002900,44007001100,69,0.0001808916,41.8512322,-71.4185455,41.8196244,-71.4253551,44515.0,7461.0,2301.0,526.0,3129.0,4.333,4.3988,0,4.333,4.3988,0,0.0,0.0,0
ne,31109003104,31109003003,102,0.0001275244,40.8399275,-96.7295351,40.8436596,-96.6926649,53247.0,5693.0,3620.0,210.0,1409.0,4.1502,4.7849,0,4.1502,4.7849,0,0.0,0.0,0
nm,35031943702,35031945400,13,0.0000181420,35.7962042,-108.4459359,35.5191061,-108.7434986,34712.0,1945.0,14.0,21.0,39.0,58.1534,52.3148,0,58.1534,52.3148,0,0.0,0.0,0
nm,35015000200,35015000300,161,0.0002246818,32.4536566,-104.2319156,32.4312016,-104.2397331,130123.0,6529.0,3086.0,31.0,2702.0,3.839,4.9465,0,3.839,4.9465,0,0.0,0.0,0
al,01097007400,01097002400,14,0.0000078038,30.6301964,-88.0699426,30.6690791,-88.0925582,32399.0,2898.0,1093.0,1475.0,53.0,6.8551,9.972,0,6.8551,9.972,0,0.0,0.0,0
nv,32003005858,32003005837,4,0.0000029970,36.0860921,-115.3743569,35.993069,-115.1972121,120699.0,11593.0,5027.0,725.0,2428.0,23.9766,41.2746,0,23.9766,41.2746,0,0.0,0.0,0
sc,45063021036,45063020510,21,0.0000108866,33.8813796,-81.2933017,34.035707,-81.1257529,87003.0,4591.0,3341.0,660.0,285.0,26.3279,22.8934,0,26.3279,22.8934,0,0.0,0.0,0
id,16027020405,16027020100,47,0.0000681558,43.5653546,-116.5496987,43.5794414,-116.5638761,56194.0,2905.0,2353.0,55.0,291.0,2.2921,3.6619,0,2.2921,3.6619,0,0.0,0.0,0
ms,28123020500,28101050301,8,0.0000082174,32.3663217,-89.4775331,32.3912847,-89.1504487,50135.0,5138.0,1501.0,2014.0,1623.0,39.8964,38.4224,0,39.8964,38.4224,0,0.0,0.0,0
sd,46103010800,46102941000,4,0.0000119863,44.0662208,-103.2388904,43.0739695,-102.551295,52582.0,3914.0,3216.0,56.0,154.0,157.509,138.352,0,157.509,138.352,0,0.0,0.0,0
ne,31109000100,31109001900,92,0.0001150220,40.8602484,-96.6229667,40.8130646,-96.7026105,48464.0,3365.0,2624.0,59.0,445.0,10.3001,11.8867,0,10.3001,11.8867,0,0.0,0.0,0
ia,19013002606,19013000100,84,0.0000663212,42.5490042,-92.5099572,42.501189,-92.3371673,138627.0,5158.0,4850.0,0.0,194.0,17.2975,17.0351,0,17.2975,17.0351,0,0.0,0.0,0
ms,28153950102,28067950401,10,0.0000102717,31.6354895,-88.5302346,31.7296837,-89.1610441,26572.0,2886.0,1215.0,1567.0,0.0,69.4246,63.3959,0,69.4246,63.3959,0,0.0,0.0,0
sd,46065978000,46119979100,55,0.0001648123,44.3844521,-99.9756842,44.7223248,-100.1313985,96685.0,3278.0,2477.0,1.0,35.0,49.4654,68.8862,0,49.4654,68.8862,0,0.0,0.0,0
or,41035971900,41035972000,264,0.0001570777,42.2367473,-121.7864586,42.262082,-121.7985619,43883.0,3241.0,2578.0,23.0,435.0,3.7663,4.4288,0,3.7663,4.4288,0,0.0,0.0,0
mi,26149041600,26149040700,227,0.0000598204,41.8285724,-85.3477178,41.8140903,-85.4370741,69866.0,3529.0,3210.0,19.0,237.0,9.9981,17.9948,0,9.9981,17.9948,0,0.0,0.0,0
mn,27171100102,27145011302,5,0.0000020059,45.271116,-93.652108,45.456462,-94.4337887,135202.0,10614.0,9130.0,937.0,0.0,78.1799,54.4724,0,78.1799,54.4724,0,0.0,0.0,0
dc,11001007808,11001011100,23,0.0001157215,38.8922212,-76.9192026,38.9158612,-76.9681631,63457.0,4206.0,24.0,3871.0,212.0,8.701,10.5466,0,8.701,10.5466,0,0.0,0.0,0
ks,20091053414,20091053102,62,0.0000571516,38.8778579,-94.6547023,38.9237376,-94.6762982,97500.0,5362.0,3154.0,138.0,103.0,7.4283,9.1382,0,7.4283,9.1382,0,0.0,0.0,0
sc,45045003017,45019003900,4,0.0000020736,34.7124171,-82.2914308,32.8383534,-80.0140352,116984.0,5111.0,3267.0,1109.0,450.0,313.4457,196.8632,0,313.4457,196.8632,0,0.0,0.0,0
sc,45007011402,45045002105,6,0.0000031104,34.5256364,-82.441628,34.838672,-82.4266332,38472.0,3004.0,1985.0,718.0,109.0,40.2666,37.7337,0,40.2666,37.7337,0,0.0,0.0,0
nv,32003005335,32003000201,1,0.0000007492,36.0199405,-114.9853741,36.1823534,-115.1694857,91548.0,4922.0,3401.0,15.0,1218.0,29.3447,21.8434,0,29.3447,21.8434,0,0.0,0.0,0
ne,31141965298,31141965600,122,0.0001525292,41.4785913,-97.5324985,41.4304437,-97.3587068,89662.0,4098.0,3911.0,69.0,53.0,17.3452,13.0546,0,17.3452,13.0546,0,0.0,0.0,0
nm,35049001206,35049001103,48,0.0000669859,35.6418822,-106.0284434,35.6560819,-105.9712078,47500.0,4488.0,493.0,15.0,3906.0,6.8498,7.9022,0,6.8498,7.9022,0,0.0,0.0,0
id,16045960302,16001010348,1,0.0000014501,43.8584492,-116.4848459,43.6006944,-116.4085538,61458.0,2496.0,2138.0,13.0,160.0,35.612,34.2605,0,35.612,34.2605,0,0.0,0.0,0
ms,28127950402,28035001100,2,0.0000020543,31.8121987,-89.7081354,31.3482546,-89.3212556,65147.0,1594.0,1282.0,304.0,0.0,67.0078,48.1287,0,67.0078,48.1287,0,0.0,0.0,0
mt,30029000404,30029000302,108,0.0002707289,48.3818063,-114.2987171,48.4794359,-114.3342926,76910.0,3528.0,3220.0,0.0,46.0,19.5571,43.5154,0,19.5571,43.5154,0,0.0,0.0,0
wv,54027968301,54027968202,35,0.0000669274,39.3487036,-78.6271455,39.310638,-78.4815625,47500.0,2817.0,2781.0,19.0,8.0,23.6728,34.7933,0,23.6728,34.7933,0,0.0,0.0,0
nh,33013036000,33013032100,38,0.0000725365,43.3081345,-71.44913,43.1854102,-71.5404665,77065.0,5608.0,5443.0,0.0,0.0,19.1369,19.3299,0,19.1369,19.3299,0,0.0,0.0,0
mn,27163070705,27123034201,67,0.0000268796,44.976947,-92.8151083,44.946717,-93.0910381,173906.0,3972.0,3678.0,166.0,20.0,26.1329,21.9927,0,26.1329,21.9927,0,0.0,0.0,0
ne,31121966700,31019968900,1,0.0000012502,41.0813437,-98.1995111,40.9525972,-99.0747463,62375.0,2313.0,2224.0,0.0,54.0,90.4793,65.9668,0,90.4793,65.9668,0,0.0,0.0,0
ok,40143007304,40037020705,1,0.0000007010,36.1405001,-95.8581589,36.0971588,-96.4650208,50344.0,3911.0,1630.0,491.0,1389.0,64.3527,42.8659,0,64.3527,42.8659,0,0.0,0.0,0
ky,21195931102,21195930201,90,0.0000558614,37.4016173,-82.4738288,37.5050752,-82.5657617,33080.0,2034.0,2019.0,0.0,0.0,23.8705,29.3128,0,23.8705,29.3128,0,0.0,0.0,0
in,18097310305,18097391002,147,0.0000539739,39.8443421,-86.2698563,39.7751448,-86.1607052,42246.0,6058.0,660.0,3857.0,1114.0,14.0268,15.9402,0,14.0268,15.9402,0,0.0,0.0,0
de,10003010502,10003012400,4,0.0000118688,39.7691499,-75.4872896,39.7353955,-75.602708,86250.0,6168.0,4383.0,955.0,105.0,13.4695,17.2154,0,13.4695,17.2154,0,0.0,0.0,0
