state,h_tract,w_tract,base_r30,base_r45,base_r60,base_r90,avoid_r30,avoid_r45,avoid_r60,avoid_r90
fl,12099004816,12099003513,4,4,4,4,1,1,1,1
fl,12099004816,12099004101,0,0,0,0,0,0,0,0
fl,12099004904,12031017400,9,12,17,29,5,7,7,18
fl,12099005000,12099007763,0,0,0,0,0,0,0,0
fl,12099005204,12099003513,6,6,5,4,3,3,3,4
fl,12099005300,12099001301,3,3,3,4,2,2,2,4
fl,12099005501,12099007301,3,3,2,2,0,0,0,0
fl,12099005502,12099000202,4,7,6,7,0,0,0,2
fl,12099005702,12099006502,2,3,4,5,0,0,0,1
fl,12099005811,12099007202,0,0,0,1,0,0,0,1
fl,12099005814,12111381402,8,9,10,10,0,0,0,2
fl,12099005815,12099007768,1,1,1,1,0,0,0,1
fl,12099005818,12099001917,2,3,3,4,2,2,2,4
fl,12099005820,12099005203,2,2,1,1,0,0,0,0
fl,12099005821,12099007012,0,0,0,0,0,0,0,0
fl,12099005931,12086003704,2,3,4,8,1,1,1,3
fl,12099005959,12086009010,1,1,1,2,0,0,0,1
fl,12099005959,12099007301,1,1,1,1,0,0,0,0
fl,12099005960,12099001402,2,2,2,2,0,0,0,1
fl,12099006012,12099006401,4,5,6,6,0,0,0,0
fl,12099006012,12099007202,2,5,5,6,0,0,0,1
fl,12099006301,12099006502,1,2,3,3,0,0,0,0
fl,12099006301,12099007008,2,3,4,4,0,0,0,0
fl,12099006607,12011031207,4,5,6,6,2,2,2,1
fl,12099006907,12099007610,0,0,0,0,0,0,0,0
fl,12099006907,12099007612,0,0,0,0,0,0,0,0
fl,12099007009,12099007202,0,0,0,1,0,0,0,1
fl,12099007202,12011042502,7,7,8,11,0,0,0,0
fl,12099007205,12057004901,3,8,11,15,1,1,2,7
fl,12099007604,12011050100,6,7,7,9,0,0,0,0
fl,12099007605,12099007501,0,0,0,0,0,0,0,0
fl,12099007612,12099007412,0,0,0,0,0,0,0,0
fl,12099007710,12099003700,3,3,3,3,1,1,1,2
fl,12099007724,12086003004,4,4,5,8,0,0,0,2
fl,12099007724,12099002600,3,4,4,4,1,1,1,2
fl,12099007730,12011010305,2,2,3,3,0,0,0,0
fl,12099007740,12011010605,1,1,1,1,1,1,1,1
fl,12099007750,12011020104,2,2,2,7,0,0,0,5
fl,12099007763,12099007705,2,3,3,3,0,0,0,0
fl,12099007773,12099004101,0,0,0,1,0,0,0,1
fl,12099007776,12011050207,0,0,0,0,0,0,0,0
fl,12099007778,12099007752,2,2,2,2,0,0,0,0
fl,12099007843,12099000507,6,7,8,9,4,3,3,4
fl,12099007843,12099007841,0,0,0,0,0,0,0,0
fl,12099007844,12099007838,2,1,1,1,0,0,0,1
fl,12099007915,12085001103,2,2,2,2,1,1,1,2
fl,12099007916,12099007848,0,0,0,0,0,0,0,0
fl,12099007919,12099001301,2,3,5,5,0,0,0,1
fl,12099008101,12071050205,10,13,16,17,1,3,4,7
fl,12101030102,12017450104,2,3,3,5,0,0,0,2
fl,12101031003,12103025902,6,6,7,7,1,1,2,2
fl,12101031208,12101032013,3,3,3,4,1,1,1,3
fl,12101031602,12109021301,13,16,17,15,3,3,4,3
fl,12101031604,12115000406,2,2,2,4,0,0,0,6
fl,12101031701,12101031602,1,1,1,1,0,0,0,0
fl,12101031703,12095016503,14,20,24,22,1,1,1,4
fl,12101031706,12101030303,3,3,3,3,1,1,1,1
fl,12101031807,12069030408,2,3,5,5,0,0,0,2
fl,12101031808,12101031705,3,3,3,3,0,0,0,2
fl,12101031903,12095014202,9,15,16,14,0,0,0,1
fl,12101032104,12057010502,1,1,1,1,0,0,0,0
fl,12101032106,12031016300,20,24,28,28,0,0,0,2
fl,12101032113,12069031206,1,3,3,3,0,0,0,0
fl,12101033005,12103025009,4,4,4,4,0,0,0,0
fl,12101033005,12103025209,5,6,6,5,0,0,0,0
fl,12101033014,12101030502,2,3,4,4,0,0,0,1
fl,12103020105,12103025111,2,4,5,5,0,0,0,4
fl,12103020106,12103028601,2,2,2,2,1,1,1,1
fl,12103020201,12103024413,2,2,2,2,0,0,0,0
fl,12103020302,12103025603,2,3,3,3,0,0,0,0
fl,12103020700,12103022801,0,0,0,2,0,0,0,2
fl,12103021900,12103028602,2,2,2,2,0,0,0,0
fl,12103022000,12103028005,3,2,3,3,2,1,1,1
fl,12103022503,12095016802,3,4,7,9,1,1,1,2
fl,12103022503,12103027801,0,1,1,1,0,0,0,1
fl,12103022801,12081001405,1,2,3,3,1,1,1,2
fl,12103023800,12103024512,0,2,2,2,0,0,0,1
fl,12103024302,12103024408,0,0,0,0,0,0,0,0
fl,12103024410,12099001002,11,13,13,13,1,1,1,3
fl,12103024505,12103024908,0,0,0,1,0,0,0,1
fl,12103024509,12103026705,1,2,2,2,1,2,2,2
fl,12103024601,12057005302,3,5,6,6,0,0,0,0
fl,12103024803,12103028002,2,1,1,1,2,1,1,1
fl,12103024905,12101030406,2,2,3,6,0,0,0,3
fl,12103024908,12103024516,0,0,0,0,0,0,0,0
fl,12103025007,12103024908,0,0,1,1,0,0,0,1
fl,12103025013,12057012001,0,0,3,3,0,0,0,0
fl,12103025014,12057012001,0,0,3,3,0,0,0,0
fl,12103025121,12103027801,0,0,0,0,0,0,0,0
fl,12103025122,12103025009,2,2,2,2,0,0,0,0
fl,12103025204,12103028002,5,7,7,6,2,1,1,1
fl,12103025205,12103026003,2,2,2,2,2,2,2,2
fl,12103025207,12103024505,0,0,0,0,0,0,0,0
fl,12103025209,12103025112,0,0,0,0,0,0,0,0
fl,12103025211,12103028002,4,6,6,5,2,1,1,1
fl,12103025307,12086009014,3,3,5,6,1,1,1,4
fl,12103025401,12103025501,0,0,0,0,0,0,0,0
fl,12103025407,12093910201,11,11,13,14,1,1,1,2
fl,12103025407,12103025902,0,0,0,0,0,0,0,0
fl,12103025509,12103024412,1,1,1,3,0,0,0,0
fl,12103025602,12103025021,0,0,0,0,0,0,0,0
fl,12103025800,12031017200,13,17,22,26,0,0,0,5
fl,12103026001,12057005101,8,8,9,10,1,1,1,4
fl,12103026101,12103026703,1,1,2,3,0,0,0,1
fl,12103026102,12103024005,1,2,2,3,1,1,1,3
fl,12103026300,12103021502,2,4,5,6,0,0,0,2
fl,12103026402,12103024512,2,2,3,3,0,0,0,2
fl,12103026701,12017450306,4,5,7,9,0,0,0,0
fl,12103026813,12103026704,1,1,1,1,0,0,0,0
fl,12103026817,12071040135,3,3,4,5,1,1,1,1
fl,12103026818,12011060120,7,9,11,16,2,2,2,5
fl,12103026818,12095015203,7,8,8,10,0,0,0,2
fl,12103026820,12009064602,14,24,26,29,1,1,1,2
fl,12103026913,12103026911,0,0,0,0,0,0,0,0
fl,12103026915,12103025507,0,0,1,1,0,0,0,0
fl,12103027000,12103026909,0,0,0,0,0,0,0,0
fl,12103027325,12103027105,0,0,0,0,0,0,0,0
fl,12103027333,12101031704,3,6,6,5,0,0,0,1
fl,12103027404,12011010407,6,9,11,16,1,1,1,3
fl,12103027801,12103025009,0,0,0,0,0,0,0,0
fl,12103028300,12103024510,2,3,5,5,0,0,0,1
fl,12105010300,12095013507,3,5,5,7,0,0,0,0
fl,12105010603,12105011732,1,1,1,1,0,0,0,0
fl,12105011704,12031002801,22,28,31,36,1,1,1,6
fl,12105011704,12105012411,2,2,2,3,1,1,2,2
fl,12105011731,12061050708,10,14,16,18,3,3,3,5
fl,12105011834,12095015202,3,7,8,10,0,1,1,3
fl,12105011836,12105015101,4,5,5,5,0,0,0,0
fl,12105011838,12105010601,0,2,2,2,0,0,0,0
fl,12105011908,12031017200,29,35,41,42,1,1,1,6
fl,12105011912,12057005401,5,8,9,9,0,0,0,0
fl,12105012001,12057012103,0,0,0,0,0,0,0,0
fl,12105012124,12071030205,17,21,22,24,0,0,0,4
fl,12105012126,12105016400,1,1,2,2,0,0,0,1
fl,12105012133,12095017110,5,6,7,9,0,0,0,0
fl,12105012209,12105011902,2,2,3,3,0,0,0,1
fl,12105012209,12105013701,5,5,7,7,0,0,0,3
fl,12105012304,12057013602,1,2,2,2,0,0,0,0
fl,12105012307,12101032804,0,0,0,0,0,0,0,0
fl,12105012408,12105011000,3,3,3,4,0,0,0,0
fl,12105012411,12095017001,2,3,3,4,1,1,1,1
fl,12105012411,12095017110,2,3,3,4,2,2,2,2
fl,12105012502,12095018500,2,2,3,3,1,1,1,1
fl,12105012502,12105012404,4,6,6,6,0,0,0,0
fl,12105012506,12105014121,1,1,1,1,0,0,0,0
fl,12105012510,12097041004,0,1,1,1,0,1,1,1
fl,12105012510,12097042905,4,8,9,11,0,1,1,1
fl,12105012514,12103025419,4,6,8,7,0,0,0,1
fl,12105012702,12095017001,2,2,3,4,0,0,0,0
fl,12105012702,12095017004,1,1,2,3,0,0,0,0
fl,12105012803,12095017001,3,3,4,5,0,0,0,0
fl,12105012900,12105013901,1,2,2,2,0,0,0,0
fl,12105013102,12105013802,1,1,1,1,0,0,0,0
fl,12105013300,12057011008,5,6,7,7,0,0,0,1
fl,12105013902,12095017506,3,3,5,6,0,0,0,1
fl,12105014124,12083000707,8,11,13,16,0,0,0,4
fl,12105014126,12057011708,11,14,15,16,0,0,0,2
fl,12105014128,12105013901,1,2,2,2,0,0,0,0
fl,12105014129,12105014131,1,1,1,1,0,0,0,0
fl,12105014131,12095013507,1,2,3,4,0,0,0,0
fl,12105014201,12095014812,3,3,4,5,0,0,0,0
fl,12105014202,12105015000,1,2,3,5,0,0,1,4
fl,12105014501,12117021802,11,14,15,16,0,0,0,0
fl,12105014802,12105012601,4,5,5,5,0,0,0,0
fl,12105014803,12057013907,1,1,1,1,0,0,0,0
fl,12105014905,12105011902,4,4,4,4,0,0,0,0
fl,12105014906,12057011410,5,8,10,10,0,0,0,3
fl,12105014906,12105015101,2,2,2,2,0,0,0,0
fl,12105015200,12095016802,6,9,11,12,1,1,1,2
fl,12105015302,12055960200,0,0,2,3,0,0,1,2
fl,12105015401,12095017122,11,12,13,14,4,4,4,4
fl,12107950500,12031001600,9,14,18,23,0,0,0,0
fl,12107951200,12107950600,2,2,1,1,2,2,1,1
fl,12109020606,12019030600,4,6,6,7,1,1,1,3
fl,12109020606,12109021301,7,9,9,9,0,0,0,1
fl,12109020706,12031014422,3,4,5,6,3,4,5,5
fl,12109020707,12031014204,4,4,4,4,2,2,2,2
fl,12109020710,12031014417,5,9,9,10,3,4,5,5
fl,12109020712,12031014425,4,6,6,7,1,1,1,1
fl,12109020804,12107950600,3,5,5,5,2,2,2,2
fl,12109020905,12031014423,6,7,7,8,0,0,0,2
fl,12109020907,12031000600,3,4,4,6,0,0,0,3
fl,12109020907,12031014422,2,4,4,5,0,0,0,2
fl,12109020908,12031016603,3,4,4,5,0,0,0,2
fl,12109021408,12109020200,3,4,4,4,0,0,0,1
fl,12109021408,12109020400,3,4,4,4,0,0,0,0
fl,12111380700,12011040702,5,5,5,7,0,0,0,2
fl,12111381401,12111380700,1,1,1,1,0,0,0,1
fl,12111381507,12085001701,3,4,4,4,1,1,1,2
fl,12111381602,12055961303,4,4,4,4,1,1,1,1
fl,12111381802,12071010303,17,23,24,24,7,9,9,11
fl,12111381804,12061050601,9,12,14,14,1,1,2,4
fl,12111382015,12111382012,0,0,0,0,0,0,0,0
fl,12111382016,12111380500,6,8,8,8,2,2,2,3
fl,12111382114,12011030500,2,3,3,4,1,2,2,3
fl,12111382117,12085000502,2,3,3,3,0,0,0,0
fl,12111382119,12111380400,5,8,8,7,0,0,0,1
fl,12111382120,12011050208,4,4,4,5,2,1,1,3
fl,12111382121,12095015001,4,4,3,3,1,1,1,1
fl,12111382124,12011110309,12,14,16,17,1,1,1,4
fl,12111382125,12071040117,13,17,18,18,6,8,8,10
fl,12111382129,12086007807,8,9,10,15,2,1,1,3
fl,12111382201,12061050504,10,10,10,10,1,1,1,1
fl,12113010506,12091022600,6,8,8,8,3,4,4,5
fl,12113010601,12091021002,5,6,8,8,2,2,2,3
fl,12113010708,12033001201,5,6,6,6,2,2,2,2
fl,12113010708,12035060103,16,22,30,35,1,5,6,11
fl,12113010708,12131950502,10,15,17,17,1,1,1,1
fl,12113010809,12113010821,4,4,3,3,3,3,3,3
fl,12113010812,12101032106,44,54,57,61,1,3,5,16
fl,12113010821,12091023304,5,8,8,9,2,5,5,7
fl,12113010823,12033001201,9,9,9,9,3,4,4,4
fl,12113010828,12033003400,12,14,14,15,2,2,3,5
fl,12113010828,12091022900,2,4,4,4,1,2,2,3
fl,12115001000,12081000810,2,2,2,3,0,0,0,1
fl,12115001402,12115001509,1,1,1,1,0,0,0,0
fl,12115001505,12115000501,0,0,0,0,0,0,0,0
fl,12115001602,12115000102,3,3,3,3,0,0,0,0
fl,12115002003,12115001101,3,3,4,4,0,0,0,0
fl,12115002507,12105012804,7,10,12,12,0,1,1,3
fl,12115002507,12115002101,2,4,4,4,0,1,1,3
fl,12115002511,12115000102,5,7,7,7,0,1,1,5
fl,12115002511,12115002012,3,5,5,5,0,1,1,4
fl,12115002605,12011060121,11,13,16,20,1,1,1,7
fl,12115002605,12115002505,1,1,1,1,0,0,0,0
fl,12115002721,12115002726,0,1,1,1,0,0,0,0
fl,12115002724,12103025509,3,6,7,8,1,2,2,6
fl,12115002726,12115002008,0,0,0,0,0,0,0,0
fl,12115002726,12115002401,5,6,7,7,0,0,0,1
fl,12115002734,12115002505,0,0,0,0,0,0,0,0
fl,12115002737,12115000501,6,8,8,7,1,1,1,1
fl,12115002740,12115002505,3,3,3,3,1,1,1,1
fl,12115002748,12015020301,2,4,5,5,0,0,0,0
fl,12117020101,12117021506,0,0,0,0,0,0,0,0
fl,12117020201,12117020904,1,1,1,1,0,0,0,0
fl,12117020202,12117021902,4,5,5,5,0,0,0,1
fl,12117020402,12103021501,7,9,11,11,1,1,1,2
fl,12117020703,12057005401,4,5,7,7,0,0,0,2
fl,12117020704,12095016503,2,2,3,3,0,0,0,0
fl,12117020705,12117021901,1,1,1,1,0,0,0,0
fl,12117020706,12095018902,3,3,3,4,0,0,0,2
fl,12117020707,12117020704,2,2,2,1,0,0,0,0
fl,12117020805,12095017110,3,3,5,5,1,1,1,3
fl,12117020805,12099003514,6,8,8,11,1,1,1,4
fl,12117020806,12086980500,8,8,11,15,0,0,0,5
fl,12117020807,12095018902,7,9,9,10,0,0,0,2
fl,12117020807,12117020706,5,5,5,4,0,0,0,0
fl,12117020807,12117020805,1,1,1,1,0,0,0,0
fl,12117020810,12083001403,5,7,7,11,0,0,0,5
fl,12117020904,12117020602,0,0,0,0,0,0,0,0
fl,12117021000,12095016509,3,3,4,4,0,0,0,1
fl,12117021000,12117020102,1,1,1,1,0,0,0,0
fl,12117021306,12117020904,1,1,1,1,0,0,0,0
fl,12117021306,12117021307,0,0,0,0,0,0,0,0
fl,12117021307,12095018901,5,6,6,6,0,0,0,0
fl,12117021311,12095012800,4,7,7,7,0,0,0,0
fl,12117021314,12095016407,4,8,8,8,0,0,0,1
fl,12117021318,12095017401,2,4,5,5,0,0,0,0
fl,12117021320,12099002600,4,4,6,9,0,0,0,4
fl,12117021320,12117020812,1,2,2,2,0,0,0,1
fl,12117021401,12095018901,8,9,9,10,0,0,0,1
fl,12117021606,12009062112,5,6,6,6,0,0,0,1
fl,12117021606,12127091018,2,5,5,5,2,3,2,1
fl,12117021613,12095014607,1,2,2,2,0,0,0,0
fl,12117021705,12095012800,1,1,2,2,0,0,0,1
fl,12117022006,12095014812,5,6,6,6,0,0,0,0
fl,12117022106,12009063109,4,5,5,5,0,0,0,1
fl,12117022106,12095013702,2,3,3,3,0,0,0,1
fl,12117022205,12095016804,3,5,6,6,0,0,0,2
fl,12117022205,12117021902,3,3,3,3,0,0,0,1
fl,12117022208,12095016409,0,0,0,0,0,0,0,0
fl,12119910701,12097040807,9,15,16,16,1,1,1,1
fl,12119911703,12071001913,30,37,38,40,0,0,0,1
fl,12119980100,12057011003,1,1,1,1,0,0,0,0
fl,12121970100,12121970304,1,1,1,1,0,0,0,0
fl,12121970301,12121970501,0,0,0,0,0,0,0,0
fl,12125960202,12023110300,6,6,6,6,0,0,0,0
fl,12127080700,12127082606,4,5,5,6,1,1,1,2
fl,12127080806,12119911205,8,8,8,9,0,0,0,1
fl,12127080806,12127090401,1,1,2,3,0,0,0,1
fl,12127081001,12127081201,2,2,2,2,0,0,0,0
fl,12127081201,12127081800,0,0,0,0,0,0,0,0
fl,12127082100,12127082302,0,0,0,0,0,0,0,0
fl,12127082405,12127090401,3,3,4,4,0,0,0,0
fl,12127082410,12127083009,3,3,4,5,0,0,0,1
fl,12127082413,12127092500,1,1,1,1,0,0,0,0
fl,12127082503,12127082404,1,1,1,2,0,0,0,0
fl,12127082503,12127092500,1,1,1,2,0,0,0,0
fl,12127082508,12127082511,0,0,0,0,0,0,0,0
fl,12127082606,12127082513,3,4,6,6,1,1,3,3
fl,12127082703,12127082904,3,3,3,3,0,0,0,0
fl,12127082802,12127090806,7,9,11,13,0,0,0,0
fl,12127082903,12127081800,3,3,3,3,0,0,0,0
fl,12127082904,12095012403,15,20,20,21,0,1,1,5
fl,12127083005,12127082802,3,4,4,4,0,0,0,2
fl,12127083005,12131950604,43,52,55,60,2,4,4,14
fl,12127083006,12127090500,10,12,14,15,0,0,0,0
fl,12127083203,12127080808,0,0,0,2,0,0,0,2
fl,12127083203,12127090401,5,6,6,6,0,0,0,0
fl,12127090804,12105010604,6,11,12,12,0,0,0,3
fl,12127090806,12117020704,2,2,2,2,0,0,0,1
fl,12127090806,12127090804,0,0,0,0,0,0,0,0
fl,12127090807,12117022207,5,9,8,8,0,0,0,1
fl,12127090903,12127091017,7,7,7,7,0,0,0,0
fl,12127090905,12117020201,2,5,4,4,0,0,0,1
fl,12127090906,12127082703,8,11,14,14,0,0,0,1
fl,12127091001,12103024410,6,8,10,11,0,0,0,2
fl,12127091017,12095018500,2,3,4,5,0,0,0,4
fl,12127091018,12095014804,6,8,8,11,0,0,0,2
fl,12127091020,12127082302,2,2,2,2,0,0,0,0
fl,12127091028,12117020805,1,2,2,3,0,0,0,2
fl,12127091036,12127090307,3,5,7,7,0,0,0,1
fl,12127091037,12127090401,5,7,6,6,0,0,0,3
fl,12129010209,12073002201,3,3,5,5,0,0,0,1
fl,12131950605,12131950606,1,1,2,3,1,1,1,1
fl,12131950610,12063211000,10,13,14,14,2,2,2,10
ga,13001950201,13107970602,0,3,3,3,0,1,1,1
ga,13001950301,13215000300,8,16,17,20,1,1,1,6
ga,13001950302,13109970300,0,0,0,0,0,0,0,0
ga,13001950500,13001950100,0,0,0,0,0,0,0,0
ga,13003960300,13069010200,0,0,0,0,0,0,0,0
ga,13009970101,13009970502,3,5,6,5,0,0,0,1
ga,13009970301,13009970501,1,1,1,1,0,0,0,0
ga,13009970600,13009970701,0,0,0,0,0,0,0,0
ga,13011970200,13139000902,3,4,4,5,0,0,0,2
ga,13013180103,13135050521,10,11,11,11,2,2,2,4
ga,13013180104,13135050569,5,5,5,5,1,1,2,4
ga,13013180104,13139001004,8,9,11,11,1,1,1,2
ga,13013180105,13135050105,5,7,7,7,1,1,1,1
ga,13013180107,13013180104,1,2,2,2,0,0,0,0
ga,13013180107,13217100301,21,22,22,24,3,2,2,3
ga,13013180204,13135050238,7,9,11,11,0,1,2,5
ga,13013180205,13013180503,6,6,6,5,0,0,0,0
ga,13013180301,13157010704,0,0,0,0,0,0,0,0
ga,13013180402,13059140500,5,5,5,5,0,0,0,1
ga,13015960301,13117130506,13,16,18,20,1,1,2,2
ga,13015960301,13129970602,3,3,3,3,0,0,0,0
ga,13015960404,13067030361,4,6,5,5,0,0,0,0
ga,13015960407,13015960804,4,4,4,4,0,0,0,0
ga,13015960501,13015960407,0,1,1,1,0,0,0,0
ga,13015960601,13015960901,0,0,0,0,0,0,0,0
ga,13015960701,13121007705,4,5,7,8,0,0,0,2
ga,13015960702,13067030278,2,3,3,3,0,1,1,1
ga,13015960801,13067030800,4,4,5,5,1,1,1,3
ga,13015960804,13121001902,6,9,10,15,1,1,1,5
ga,13015961001,13015960702,4,4,5,5,1,1,1,1
ga,13015961001,13067030700,7,10,10,11,0,0,0,0
ga,13015961002,13245001000,11,16,25,28,0,0,0,5
ga,13019970400,13153021206,3,4,4,5,1,1,1,3
ga,13019970400,13185011402,2,2,2,2,0,0,0,0
ga,13019970600,13019970400,0,0,0,0,0,0,0,0
ga,13019970600,13173950201,0,0,0,0,0,0,0,0
ga,13021010100,13021011500,1,1,1,1,0,0,0,0
ga,13021011001,13153021117,8,7,7,7,0,0,0,1
ga,13021011702,13021013411,1,3,4,4,0,0,0,1
ga,13021011900,13121007705,37,64,73,82,0,0,0,4
ga,13021011900,13121009103,29,44,49,54,0,0,0,4
ga,13021012200,13021013701,2,2,1,1,0,0,0,0
ga,13021012500,13021013701,4,4,3,3,0,0,0,0
ga,13021013102,13067031325,33,47,51,54,0,0,0,6
ga,13021013201,13139001102,23,29,29,32,1,1,1,7
ga,13021013202,13067030342,32,47,51,54,0,0,0,6
ga,13021013302,13021011900,4,5,5,5,0,0,0,3
ga,13021013409,13095000400,3,5,5,7,1,3,3,5
ga,13021013409,13103030205,5,7,8,11,0,0,0,3
ga,13021013502,13021011001,5,5,5,5,1,1,1,1
ga,13021013506,13207050301,2,2,3,3,0,0,0,1
ga,13021013506,13215010401,12,14,13,14,0,1,1,3
ga,13021013605,13153021501,7,10,11,12,0,1,1,3
ga,13025960101,13127000602,4,4,3,3,2,2,2,2
ga,13029920104,13117130613,39,56,59,65,1,1,1,5
ga,13029920301,13051010701,1,1,1,1,0,0,0,0
ga,13029920308,13135050521,35,47,56,59,0,0,0,4
ga,13031110202,13109970200,4,5,5,6,0,0,0,0
ga,13031110407,13291000207,12,15,19,23,0,0,0,1
ga,13031110603,13051003400,11,17,18,19,0,0,0,1
ga,13031110603,13051011700,12,16,16,17,0,0,0,1
ga,13031110702,13031110603,1,2,2,2,0,0,0,0
ga,13031110800,13031110401,0,0,0,0,0,0,0,0
ga,13031110800,13051004207,8,14,14,17,3,3,3,7
ga,13031110800,13107970601,0,0,0,2,0,0,0,2
ga,13031110901,13031110603,2,4,4,5,1,1,1,2
ga,13031110901,13051011008,6,12,12,12,0,0,0,1
ga,13031110902,13103030309,4,5,5,5,1,1,1,1
ga,13033950500,13067030405,9,11,13,20,2,2,2,11
ga,13035150102,13035150201,0,0,0,0,0,0,0,0
ga,13035150102,13063040204,38,58,66,71,0,0,0,0
ga,13035150201,13207050200,1,1,1,1,0,0,0,0
ga,13035150300,13159010501,4,4,5,4,2,2,2,1
ga,13039010603,13039010303,0,0,0,0,0,0,0,0
ga,13043950200,13153020110,3,4,4,4,0,0,0,2
ga,13045910103,13063040203,5,8,13,14,0,1,1,3
ga,13045910103,13067031207,8,9,10,11,0,1,2,2
ga,13045910105,13063040310,4,3,4,5,0,0,0,2
ga,13045910106,13077170404,11,12,13,14,1,1,1,2
ga,13045910201,13097080104,5,5,6,6,0,0,1,2
ga,13045910202,13045910704,5,6,6,6,0,0,0,0
ga,13045910203,13089021607,4,4,5,6,1,1,1,6
ga,13045910302,13117130601,14,17,20,25,2,2,3,7
ga,13045910400,13045910600,3,3,3,4,0,0,0,1
ga,13045910600,13045910503,2,2,2,2,0,0,0,1
ga,13045910704,13045910201,4,4,4,5,0,0,0,1
ga,13045910704,13045911002,0,0,0,0,0,0,0,0
ga,13045910705,13097080403,2,5,5,5,0,0,0,0
ga,13045910708,13045910504,5,7,7,7,0,0,0,1
ga,13045910709,13045910503,2,2,2,2,0,0,0,1
ga,13045911001,13215002300,11,13,13,13,1,1,1,1
ga,13045911101,13121011660,19,23,28,34,1,1,1,6
ga,13045911201,13045911101,1,1,1,1,0,0,0,0
ga,13047030100,13313000801,1,1,1,1,0,0,0,0
ga,13047030202,13313001500,1,1,1,1,0,0,0,0
ga,13047030303,13313001200,2,2,2,2,0,0,0,0
ga,13047030306,13063040202,10,11,13,16,1,1,1,4
ga,13049010200,13185011600,2,6,6,6,0,0,0,0
ga,13051002200,13051011700,1,2,2,2,0,0,0,1
ga,13051002600,13051010102,1,1,1,2,0,0,0,1
ga,13051002700,13051011700,2,3,3,3,0,0,0,1
ga,13051003301,13051003400,2,2,2,3,0,0,0,1
ga,13051003400,13121001902,39,57,67,72,1,1,1,7
ga,13051003501,13089021230,52,72,84,89,1,1,1,13
ga,13051004002,13051011114,3,3,3,3,1,1,1,2
ga,13051004209,13051011800,5,5,5,5,0,0,0,0
ga,13051004212,13051003501,1,1,1,1,0,0,0,0
ga,13051004500,13319960300,13,16,22,23,0,0,0,3
ga,13051010200,13051004002,1,1,1,1,0,0,0,1
ga,13051010701,13173950201,10,13,15,15,0,0,0,0
ga,13051010703,13103030303,7,7,7,8,0,0,1,1
ga,13051010707,13051010701,4,3,3,3,0,0,1,2
ga,13051010806,13051010701,3,5,5,6,2,2,2,2
ga,13051010806,13051010811,7,9,9,9,5,5,5,5
ga,13051010810,13051010701,2,3,3,3,0,0,0,1
ga,13051010814,13051003301,3,3,3,4,0,0,0,1
ga,13051010814,13051004207,0,0,0,1,0,0,0,1
ga,13051010815,13063040310,41,68,82,90,2,2,2,6
ga,13051010817,13051003501,4,4,4,4,2,1,1,2
ga,13051010817,13051010102,4,4,4,4,2,1,1,1
ga,13051011008,13031110500,13,16,20,21,1,1,1,2
ga,13051011008,13051010806,2,2,2,2,0,0,0,0
ga,13051011008,13051011700,7,8,8,8,0,0,0,0
ga,13051011114,13051003502,2,2,2,2,1,1,1,2
ga,13051011114,13245001000,15,19,20,20,4,3,3,4
ga,13055010100,13115001100,2,2,3,3,1,1,1,1
ga,13055010202,13067031215,8,11,15,16,1,2,2,5
ga,13055010202,13115002100,6,6,7,7,1,1,1,1
ga,13055010202,13129970602,5,5,6,6,0,0,0,0
ga,13055010300,13295020601,1,1,1,1,0,0,0,1
ga,13055010502,13115000500,2,2,3,3,1,1,1,1
ga,13057090202,13057090605,6,6,7,7,0,0,0,0
ga,13057090202,13067031216,12,13,14,15,1,2,2,6
ga,13057090202,13157010706,17,20,23,26,1,2,3,7
ga,13057090301,13117130205,7,8,9,9,3,3,3,3
ga,13057090301,13151070204,8,10,13,16,2,3,3,6
ga,13057090401,13089022501,6,7,9,12,1,2,2,5
ga,13057090402,13117130303,5,5,5,5,0,0,1,1
ga,13057090402,13139001304,8,8,9,9,1,1,2,2
ga,13057090503,13121010006,8,9,12,12,2,2,2,6
ga,13057090506,13063980000,17,19,23,24,0,0,0,5
ga,13057090507,13057090606,3,3,3,3,0,0,0,0
ga,13057090507,13227050201,5,5,5,5,1,1,1,1
ga,13057090604,13135050336,14,18,18,18,4,4,4,4
ga,13057090704,13121001001,7,8,8,10,0,0,0,2
ga,13057090705,13135050205,20,27,29,28,2,3,3,7
ga,13057090707,13057091108,2,5,6,6,2,3,3,3
ga,13057090708,13227050601,3,3,3,3,1,1,1,2
ga,13057090805,13121010133,10,11,12,12,1,2,2,4
ga,13057090806,13067030248,5,6,6,6,0,0,1,1
ga,13057090806,13067030278,7,8,8,8,0,0,0,1
ga,13057090910,13067030344,3,5,5,6,0,0,0,1
ga,13057090911,13057090605,4,4,4,4,0,0,0,0
ga,13057091009,13063980000,3,3,5,7,0,0,0,4
ga,13057091010,13067030247,2,2,2,2,0,0,0,1
ga,13057091010,13121010127,7,10,10,11,2,3,3,3
ga,13057091011,13043950200,39,48,53,60,0,0,0,5
ga,13057091011,13097080602,23,26,29,29,0,0,0,2
ga,13057091012,13057090708,3,4,4,4,3,3,3,4
ga,13057091012,13067031216,4,4,5,6,0,0,0,3
ga,13057091101,13057091007,2,2,3,3,1,1,1,1
ga,13057091101,13057091011,1,1,2,2,1,1,1,1
ga,13057091101,13067030247,5,5,6,6,1,1,1,2
ga,13057091101,13067031216,7,7,9,10,1,1,1,4
